FFU Air Flow Rate [kg/s],ULPA Pressure Drop [Pa],Cleanroom Overpressure [Pa],Process Exhaust [kg/s],Cooling Bifurcation Temperature [C],Chiller [MWha],LT Chiller [MWha],Booster Heat Pump [MWha],Hot Water Pump [MWha],Heat Recovery Water Pump [MWha],Chilled Water to Fab Pump [MWha],Chilled Water to PCW Pump [MWha],LT Chilled Water To Fab Pump [MWha],LT Chilled Water To PCW Pump [MWha],Cooling Water For Chiller Pump [MWha],Cooling Water For LT Chiller Pump [MWha],Cleanroom MAU Fan [MWha],Cleanroom Exhaust Fan [MWha],Cleanroom FFU Fan [MWha],Chem Room AHU Fan [MWha],Fac AHU Fan [MWha],Fac Recirculation Fan [MWha],Total [MWha]
2019.8304,50,25,100,17.5,5855.489693,1691.313093,239.298951,33.64043716,663.6010677,663.2828773,551.88,244.9196604,40.76028,1693.055801,337.4702235,2781.272945,461.36,1965.968256,280.9329664,312.3965504,1.752,17818.3948
2019.8304,50,25,100,20,5832.17983,1767.977272,239.8445145,33.65488859,663.4738881,655.4948712,551.88,247.4645724,40.76028,1689.544022,337.9362051,2781.272945,461.36,1965.968256,280.9329664,312.3965504,1.752,17863.89306
2019.8304,50,25,100,22.5,5819.305203,1866.797618,239.4690709,33.64881561,663.5942264,652.7684081,551.88,248.4176557,40.76028,1687.630236,337.3812902,2781.272945,461.36,1965.968256,280.9329664,312.3965504,1.752,17945.33552
2019.8304,50,25,100,25,5813.854198,1999.382292,238.9184477,33.62733545,663.3091568,651.9200398,551.88,249.5933104,40.76028,1686.812316,337.0522995,2781.272945,461.36,1965.968256,280.9329664,312.3965504,1.752,18070.79239
2019.8304,57.5,25,100,15,5902.671264,1547.060826,238.3346988,33.62025153,663.8908253,693.3208956,551.88,236.4086609,40.76028,1700.150718,334.0000728,2781.272945,461.36,2260.863494,280.9329664,312.3965504,1.752,18040.67645
2019.8304,57.5,25,100,17.5,5855.489693,1691.313093,239.298951,33.64043716,663.6010677,663.2828773,551.88,244.9196604,40.76028,1693.055801,337.4702235,2781.272945,461.36,2260.863494,280.9329664,312.3965504,1.752,18113.29004
2019.8304,57.5,25,100,20,5832.17983,1767.977272,239.8445145,33.65488859,663.4738881,655.4948712,551.88,247.4645724,40.76028,1689.544022,337.9362051,2781.272945,461.36,2260.863494,280.9329664,312.3965504,1.752,18158.7883
2019.8304,57.5,25,100,22.5,5819.305203,1866.797618,239.4690709,33.64881561,663.5942264,652.7684081,551.88,248.4176557,40.76028,1687.630236,337.3812902,2781.272945,461.36,2260.863494,280.9329664,312.3965504,1.752,18240.23076
2019.8304,57.5,25,100,25,5813.854198,1999.382292,238.9184477,33.62733545,663.3091568,651.9200398,551.88,249.5933104,40.76028,1686.812316,337.0522995,2781.272945,461.36,2260.863494,280.9329664,312.3965504,1.752,18365.68763
2019.8304,60,25,100,15,5902.671264,1547.060826,238.3346988,33.62025153,663.8908253,693.3208956,551.88,236.4086609,40.76028,1700.150718,334.0000728,2781.272945,461.36,2359.161907,280.9329664,312.3965504,1.752,18138.97486
2019.8304,60,25,100,17.5,5855.489693,1691.313093,239.298951,33.64043716,663.6010677,663.2828773,551.88,244.9196604,40.76028,1693.055801,337.4702235,2781.272945,461.36,2359.161907,280.9329664,312.3965504,1.752,18211.58845
2019.8304,60,25,100,20,5832.17983,1767.977272,239.8445145,33.65488859,663.4738881,655.4948712,551.88,247.4645724,40.76028,1689.544022,337.9362051,2781.272945,461.36,2359.161907,280.9329664,312.3965504,1.752,18257.08671
2019.8304,60,25,100,22.5,5819.305203,1866.797618,239.4690709,33.64881561,663.5942264,652.7684081,551.88,248.4176557,40.76028,1687.630236,337.3812902,2781.272945,461.36,2359.161907,280.9329664,312.3965504,1.752,18338.52917
2019.8304,60,25,100,25,5813.854198,1999.382292,238.9184477,33.62733545,663.3091568,651.9200398,551.88,249.5933104,40.76028,1686.812316,337.0522995,2781.272945,461.36,2359.161907,280.9329664,312.3965504,1.752,18463.98604
2019.8304,35,25,115,15,5914.664471,1634.936344,243.2367083,34.11743568,669.5203921,700.7050586,551.88,246.4031712,40.76028,1701.932495,337.7929758,3153.923345,530.564,1376.177779,280.9329664,312.3965504,1.752,17731.69597
2019.8304,35,25,115,17.5,5861.968386,1819.854993,243.133155,34.11631506,669.0730621,665.5511887,551.88,255.5902737,40.76028,1694.012455,340.5445367,3153.923345,530.564,1376.177779,280.9329664,312.3965504,1.752,17832.23129
2019.8304,35,25,115,20,5836.245281,2253.105335,243.9667195,34.13395962,669.0216433,656.4369668,551.88,259.0194373,40.76028,1690.137363,339.733909,3153.923345,530.564,1376.177779,280.9329664,312.3965504,1.752,18230.18754
2019.8304,35,25,115,22.5,5821.814833,2189.686818,243.7078495,34.13140749,669.0522128,653.1878615,551.88,260.2882776,40.76028,1687.994908,339.1643847,3153.923345,530.564,1376.177779,280.9329664,312.3965504,1.752,18147.41547
2019.8304,35,25,115,25,5815.54864,2432.834651,243.3497825,34.11150795,668.9245583,652.1379848,551.88,260.4604351,40.76028,1687.065236,338.6586938,3153.923345,530.564,1376.177779,280.9329664,312.3965504,1.752,18381.47841
2019.8304,45,25,115,15,5914.664471,1634.936344,243.2367083,34.11743568,669.5203921,700.7050586,551.88,246.4031712,40.76028,1701.932495,337.7929758,3153.923345,530.564,1769.37143,280.9329664,312.3965504,1.752,18124.88962
2019.8304,45,25,115,17.5,5861.968386,1819.854993,243.133155,34.11631506,669.0730621,665.5511887,551.88,255.5902737,40.76028,1694.012455,340.5445367,3153.923345,530.564,1769.37143,280.9329664,312.3965504,1.752,18225.42494
2019.8304,45,25,115,20,5836.245281,2253.105335,243.9667195,34.13395962,669.0216433,656.4369668,551.88,259.0194373,40.76028,1690.137363,339.733909,3153.923345,530.564,1769.37143,280.9329664,312.3965504,1.752,18623.38119
2019.8304,45,25,115,22.5,5821.814833,2189.686818,243.7078495,34.13140749,669.0522128,653.1878615,551.88,260.2882776,40.76028,1687.994908,339.1643847,3153.923345,530.564,1769.37143,280.9329664,312.3965504,1.752,18540.60912
2019.8304,45,25,115,25,5815.54864,2432.834651,243.3497825,34.11150795,668.9245583,652.1379848,551.88,260.4604351,40.76028,1687.065236,338.6586938,3153.923345,530.564,1769.37143,280.9329664,312.3965504,1.752,18774.67206
2019.8304,50,25,115,15,5914.664471,1634.936344,243.2367083,34.11743568,669.5203921,700.7050586,551.88,246.4031712,40.76028,1701.932495,337.7929758,3153.923345,530.564,1965.968256,280.9329664,312.3965504,1.752,18321.48645
2019.8304,50,25,115,17.5,5861.968386,1819.854993,243.133155,34.11631506,669.0730621,665.5511887,551.88,255.5902737,40.76028,1694.012455,340.5445367,3153.923345,530.564,1965.968256,280.9329664,312.3965504,1.752,18422.02176
2019.8304,50,25,115,20,5836.245281,2253.105335,243.9667195,34.13395962,669.0216433,656.4369668,551.88,259.0194373,40.76028,1690.137363,339.733909,3153.923345,530.564,1965.968256,280.9329664,312.3965504,1.752,18819.97801
2019.8304,50,25,115,22.5,5821.814833,2189.686818,243.7078495,34.13140749,669.0522128,653.1878615,551.88,260.2882776,40.76028,1687.994908,339.1643847,3153.923345,530.564,1965.968256,280.9329664,312.3965504,1.752,18737.20595
2019.8304,50,25,115,25,5815.54864,2432.834651,243.3497825,34.11150795,668.9245583,652.1379848,551.88,260.4604351,40.76028,1687.065236,338.6586938,3153.923345,530.564,1965.968256,280.9329664,312.3965504,1.752,18971.26889
2019.8304,57.5,25,115,15,5914.664471,1634.936344,243.2367083,34.11743568,669.5203921,700.7050586,551.88,246.4031712,40.76028,1701.932495,337.7929758,3153.923345,530.564,2260.863494,280.9329664,312.3965504,1.752,18616.38169
2019.8304,57.5,25,115,17.5,5861.968386,1819.854993,243.133155,34.11631506,669.0730621,665.5511887,551.88,255.5902737,40.76028,1694.012455,340.5445367,3153.923345,530.564,2260.863494,280.9329664,312.3965504,1.752,18716.917
2019.8304,57.5,25,115,20,5836.245281,2253.105335,243.9667195,34.13395962,669.0216433,656.4369668,551.88,259.0194373,40.76028,1690.137363,339.733909,3153.923345,530.564,2260.863494,280.9329664,312.3965504,1.752,19114.87325
2019.8304,57.5,25,115,22.5,5821.814833,2189.686818,243.7078495,34.13140749,669.0522128,653.1878615,551.88,260.2882776,40.76028,1687.994908,339.1643847,3153.923345,530.564,2260.863494,280.9329664,312.3965504,1.752,19032.10119
2019.8304,57.5,25,115,25,5815.54864,2432.834651,243.3497825,34.11150795,668.9245583,652.1379848,551.88,260.4604351,40.76028,1687.065236,338.6586938,3153.923345,530.564,2260.863494,280.9329664,312.3965504,1.752,19266.16413
2019.8304,60,25,115,15,5914.664471,1634.936344,243.2367083,34.11743568,669.5203921,700.7050586,551.88,246.4031712,40.76028,1701.932495,337.7929758,3153.923345,530.564,2359.161907,280.9329664,312.3965504,1.752,18714.6801
2019.8304,60,25,115,17.5,5861.968386,1819.854993,243.133155,34.11631506,669.0730621,665.5511887,551.88,255.5902737,40.76028,1694.012455,340.5445367,3153.923345,530.564,2359.161907,280.9329664,312.3965504,1.752,18815.21541
2019.8304,60,25,115,20,5836.245281,2253.105335,243.9667195,34.13395962,669.0216433,656.4369668,551.88,259.0194373,40.76028,1690.137363,339.733909,3153.923345,530.564,2359.161907,280.9329664,312.3965504,1.752,19213.17166
2019.8304,60,25,115,22.5,5821.814833,2189.686818,243.7078495,34.13140749,669.0522128,653.1878615,551.88,260.2882776,40.76028,1687.994908,339.1643847,3153.923345,530.564,2359.161907,280.9329664,312.3965504,1.752,19130.3996
2019.8304,60,25,115,25,5815.54864,2432.834651,243.3497825,34.11150795,668.9245583,652.1379848,551.88,260.4604351,40.76028,1687.065236,338.6586938,3153.923345,530.564,2359.161907,280.9329664,312.3965504,1.752,19364.46254
2019.8304,35,25,129.55,15,5925.925993,1722.261582,246.7817275,34.51496024,675.9165189,708.3442457,551.88,255.8171121,40.76028,1703.5961,340.5757879,3515.394233,597.69188,1376.177779,280.9329664,312.3965504,1.752,18290.71972
2019.8304,35,25,129.55,17.5,5867.41889,1952.265392,246.3579025,34.5131413,675.7620684,667.6629459,551.88,265.5646634,40.76028,1694.810275,342.3778536,3515.394233,597.69188,1376.177779,280.9329664,312.3965504,1.752,18423.71882
2019.8304,35,25,129.55,20,5837.74779,2579.806191,246.6054597,34.51376579,675.9027996,656.9091483,551.88,270.1889466,40.76028,1690.359553,340.8011903,3515.394233,597.69188,1376.177779,280.9329664,312.3965504,1.752,19009.82053
2019.8304,35,25,129.55,22.5,5823.526247,3255.068077,246.6523769,34.51827253,675.8004273,653.5004317,551.88,272.6482196,40.76028,1688.243201,340.3115778,3515.394233,597.69188,1376.177779,280.9329664,312.3965504,1.752,19667.25452
2019.8304,35,25,129.55,25,5816.645104,3128.468365,247.3885136,34.53298138,675.9431748,652.2895923,551.88,271.8289602,40.76028,1687.227682,340.0128799,3515.394233,597.69188,1376.177779,280.9329664,312.3965504,1.752,19531.32294
2019.8304,45,25,129.55,15,5925.925993,1722.261582,246.7817275,34.51496024,675.9165189,708.3442457,551.88,255.8171121,40.76028,1703.5961,340.5757879,3515.394233,597.69188,1769.37143,280.9329664,312.3965504,1.752,18683.91337
2019.8304,45,25,129.55,17.5,5867.41889,1952.265392,246.3579025,34.5131413,675.7620684,667.6629459,551.88,265.5646634,40.76028,1694.810275,342.3778536,3515.394233,597.69188,1769.37143,280.9329664,312.3965504,1.752,18816.91247
2019.8304,45,25,129.55,20,5837.74779,2579.806191,246.6054597,34.51376579,675.9027996,656.9091483,551.88,270.1889466,40.76028,1690.359553,340.8011903,3515.394233,597.69188,1769.37143,280.9329664,312.3965504,1.752,19403.01418
2019.8304,45,25,129.55,22.5,5823.526247,3255.068077,246.6523769,34.51827253,675.8004273,653.5004317,551.88,272.6482196,40.76028,1688.243201,340.3115778,3515.394233,597.69188,1769.37143,280.9329664,312.3965504,1.752,20060.44817
2019.8304,45,25,129.55,25,5816.645104,3128.468365,247.3885136,34.53298138,675.9431748,652.2895923,551.88,271.8289602,40.76028,1687.227682,340.0128799,3515.394233,597.69188,1769.37143,280.9329664,312.3965504,1.752,19924.51659
2019.8304,50,25,129.55,15,5925.925993,1722.261582,246.7817275,34.51496024,675.9165189,708.3442457,551.88,255.8171121,40.76028,1703.5961,340.5757879,3515.394233,597.69188,1965.968256,280.9329664,312.3965504,1.752,18880.51019
2019.8304,50,25,129.55,17.5,5867.41889,1952.265392,246.3579025,34.5131413,675.7620684,667.6629459,551.88,265.5646634,40.76028,1694.810275,342.3778536,3515.394233,597.69188,1965.968256,280.9329664,312.3965504,1.752,19013.5093
2019.8304,50,25,129.55,20,5837.74779,2579.806191,246.6054597,34.51376579,675.9027996,656.9091483,551.88,270.1889466,40.76028,1690.359553,340.8011903,3515.394233,597.69188,1965.968256,280.9329664,312.3965504,1.752,19599.61101
2019.8304,50,25,129.55,22.5,5823.526247,3255.068077,246.6523769,34.51827253,675.8004273,653.5004317,551.88,272.6482196,40.76028,1688.243201,340.3115778,3515.394233,597.69188,1965.968256,280.9329664,312.3965504,1.752,20257.045
2019.8304,50,25,129.55,25,5816.645104,3128.468365,247.3885136,34.53298138,675.9431748,652.2895923,551.88,271.8289602,40.76028,1687.227682,340.0128799,3515.394233,597.69188,1965.968256,280.9329664,312.3965504,1.752,20121.11342
2019.8304,57.5,25,129.55,15,5925.925993,1722.261582,246.7817275,34.51496024,675.9165189,708.3442457,551.88,255.8171121,40.76028,1703.5961,340.5757879,3515.394233,597.69188,2260.863494,280.9329664,312.3965504,1.752,19175.40543
2019.8304,57.5,25,129.55,17.5,5867.41889,1952.265392,246.3579025,34.5131413,675.7620684,667.6629459,551.88,265.5646634,40.76028,1694.810275,342.3778536,3515.394233,597.69188,2260.863494,280.9329664,312.3965504,1.752,19308.40454
2019.8304,57.5,25,129.55,20,5837.74779,2579.806191,246.6054597,34.51376579,675.9027996,656.9091483,551.88,270.1889466,40.76028,1690.359553,340.8011903,3515.394233,597.69188,2260.863494,280.9329664,312.3965504,1.752,19894.50625
2019.8304,57.5,25,129.55,22.5,5823.526247,3255.068077,246.6523769,34.51827253,675.8004273,653.5004317,551.88,272.6482196,40.76028,1688.243201,340.3115778,3515.394233,597.69188,2260.863494,280.9329664,312.3965504,1.752,20551.94023
2019.8304,57.5,25,129.55,25,5816.645104,3128.468365,247.3885136,34.53298138,675.9431748,652.2895923,551.88,271.8289602,40.76028,1687.227682,340.0128799,3515.394233,597.69188,2260.863494,280.9329664,312.3965504,1.752,20416.00866
2019.8304,60,25,129.55,15,5925.925993,1722.261582,246.7817275,34.51496024,675.9165189,708.3442457,551.88,255.8171121,40.76028,1703.5961,340.5757879,3515.394233,597.69188,2359.161907,280.9329664,312.3965504,1.752,19273.70384
2019.8304,60,25,129.55,17.5,5867.41889,1952.265392,246.3579025,34.5131413,675.7620684,667.6629459,551.88,265.5646634,40.76028,1694.810275,342.3778536,3515.394233,597.69188,2359.161907,280.9329664,312.3965504,1.752,19406.70295
2019.8304,60,25,129.55,20,5837.74779,2579.806191,246.6054597,34.51376579,675.9027996,656.9091483,551.88,270.1889466,40.76028,1690.359553,340.8011903,3515.394233,597.69188,2359.161907,280.9329664,312.3965504,1.752,19992.80466
2019.8304,60,25,129.55,22.5,5823.526247,3255.068077,246.6523769,34.51827253,675.8004273,653.5004317,551.88,272.6482196,40.76028,1688.243201,340.3115778,3515.394233,597.69188,2359.161907,280.9329664,312.3965504,1.752,20650.23865
2019.8304,60,25,129.55,25,5816.645104,3128.468365,247.3885136,34.53298138,675.9431748,652.2895923,551.88,271.8289602,40.76028,1687.227682,340.0128799,3515.394233,597.69188,2359.161907,280.9329664,312.3965504,1.752,20514.30707
2019.8304,35,25,145,15,5938.22873,1815.084823,249.0718286,34.85992329,685.994406,716.8421707,551.88,265.2212178,40.76028,1705.416464,343.0218787,3899.224145,668.972,1376.177779,280.9329664,312.3965504,1.752,18885.83716
2019.8304,35,25,145,17.5,5873.275889,2115.026406,249.1987379,34.87427529,686.25168,670.0342123,551.88,275.296194,40.76028,1695.665971,343.6383813,3899.224145,668.972,1376.177779,280.9329664,312.3965504,1.752,19075.35747
2019.8304,35,25,145,20,5838.327181,2686.686336,248.5331186,34.85387956,686.4616341,657.199272,551.88,281.2911955,40.76028,1690.448955,342.7075047,3899.224145,668.972,1376.177779,280.9329664,312.3965504,1.752,19598.6048
2019.8304,35,25,145,22.5,5823.178638,4584.685056,248.8809538,34.86358592,686.2818495,653.5071218,551.88,284.8595181,40.76028,1688.189846,342.1126712,3899.224145,668.972,1376.177779,280.9329664,312.3965504,1.752,21478.65496
2019.8304,35,25,145,25,5816.429388,3673.506691,250.4754121,34.91099734,686.5350569,652.2915764,551.88,283.3166704,40.76028,1687.193528,342.227698,3899.224145,668.972,1376.177779,280.9329664,312.3965504,1.752,20558.98274
2019.8304,45,25,145,15,5938.22873,1815.084823,249.0718286,34.85992329,685.994406,716.8421707,551.88,265.2212178,40.76028,1705.416464,343.0218787,3899.224145,668.972,1769.37143,280.9329664,312.3965504,1.752,19279.03081
2019.8304,45,25,145,17.5,5873.275889,2115.026406,249.1987379,34.87427529,686.25168,670.0342123,551.88,275.296194,40.76028,1695.665971,343.6383813,3899.224145,668.972,1769.37143,280.9329664,312.3965504,1.752,19468.55112
2019.8304,45,25,145,20,5838.327181,2686.686336,248.5331186,34.85387956,686.4616341,657.199272,551.88,281.2911955,40.76028,1690.448955,342.7075047,3899.224145,668.972,1769.37143,280.9329664,312.3965504,1.752,19991.79845
2019.8304,45,25,145,22.5,5823.178638,4584.685056,248.8809538,34.86358592,686.2818495,653.5071218,551.88,284.8595181,40.76028,1688.189846,342.1126712,3899.224145,668.972,1769.37143,280.9329664,312.3965504,1.752,21871.84861
2019.8304,45,25,145,25,5816.429388,3673.506691,250.4754121,34.91099734,686.5350569,652.2915764,551.88,283.3166704,40.76028,1687.193528,342.227698,3899.224145,668.972,1769.37143,280.9329664,312.3965504,1.752,20952.17639
2019.8304,50,25,145,15,5938.22873,1815.084823,249.0718286,34.85992329,685.994406,716.8421707,551.88,265.2212178,40.76028,1705.416464,343.0218787,3899.224145,668.972,1965.968256,280.9329664,312.3965504,1.752,19475.62764
2019.8304,50,25,145,17.5,5873.275889,2115.026406,249.1987379,34.87427529,686.25168,670.0342123,551.88,275.296194,40.76028,1695.665971,343.6383813,3899.224145,668.972,1965.968256,280.9329664,312.3965504,1.752,19665.14794
2019.8304,50,25,145,20,5838.327181,2686.686336,248.5331186,34.85387956,686.4616341,657.199272,551.88,281.2911955,40.76028,1690.448955,342.7075047,3899.224145,668.972,1965.968256,280.9329664,312.3965504,1.752,20188.39527
2019.8304,50,25,145,22.5,5823.178638,4584.685056,248.8809538,34.86358592,686.2818495,653.5071218,551.88,284.8595181,40.76028,1688.189846,342.1126712,3899.224145,668.972,1965.968256,280.9329664,312.3965504,1.752,22068.44544
2019.8304,50,25,145,25,5816.429388,3673.506691,250.4754121,34.91099734,686.5350569,652.2915764,551.88,283.3166704,40.76028,1687.193528,342.227698,3899.224145,668.972,1965.968256,280.9329664,312.3965504,1.752,21148.77322
2019.8304,57.5,25,145,15,5938.22873,1815.084823,249.0718286,34.85992329,685.994406,716.8421707,551.88,265.2212178,40.76028,1705.416464,343.0218787,3899.224145,668.972,2260.863494,280.9329664,312.3965504,1.752,19770.52288
2019.8304,57.5,25,145,17.5,5873.275889,2115.026406,249.1987379,34.87427529,686.25168,670.0342123,551.88,275.296194,40.76028,1695.665971,343.6383813,3899.224145,668.972,2260.863494,280.9329664,312.3965504,1.752,19960.04318
2019.8304,57.5,25,145,20,5838.327181,2686.686336,248.5331186,34.85387956,686.4616341,657.199272,551.88,281.2911955,40.76028,1690.448955,342.7075047,3899.224145,668.972,2260.863494,280.9329664,312.3965504,1.752,20483.29051
2019.8304,57.5,25,145,22.5,5823.178638,4584.685056,248.8809538,34.86358592,686.2818495,653.5071218,551.88,284.8595181,40.76028,1688.189846,342.1126712,3899.224145,668.972,2260.863494,280.9329664,312.3965504,1.752,22363.34068
2019.8304,57.5,25,145,25,5816.429388,3673.506691,250.4754121,34.91099734,686.5350569,652.2915764,551.88,283.3166704,40.76028,1687.193528,342.227698,3899.224145,668.972,2260.863494,280.9329664,312.3965504,1.752,21443.66845
2019.8304,60,25,145,15,5938.22873,1815.084823,249.0718286,34.85992329,685.994406,716.8421707,551.88,265.2212178,40.76028,1705.416464,343.0218787,3899.224145,668.972,2359.161907,280.9329664,312.3965504,1.752,19868.82129
2019.8304,60,25,145,17.5,5873.275889,2115.026406,249.1987379,34.87427529,686.25168,670.0342123,551.88,275.296194,40.76028,1695.665971,343.6383813,3899.224145,668.972,2359.161907,280.9329664,312.3965504,1.752,20058.3416
2019.8304,60,25,145,20,5838.327181,2686.686336,248.5331186,34.85387956,686.4616341,657.199272,551.88,281.2911955,40.76028,1690.448955,342.7075047,3899.224145,668.972,2359.161907,280.9329664,312.3965504,1.752,20581.58893
2019.8304,60,25,145,22.5,5823.178638,4584.685056,248.8809538,34.86358592,686.2818495,653.5071218,551.88,284.8595181,40.76028,1688.189846,342.1126712,3899.224145,668.972,2359.161907,280.9329664,312.3965504,1.752,22461.63909
2019.8304,60,25,145,25,5816.429388,3673.506691,250.4754121,34.91099734,686.5350569,652.2915764,551.88,283.3166704,40.76028,1687.193528,342.227698,3899.224145,668.972,2359.161907,280.9329664,312.3965504,1.752,21541.96687
2019.8304,35,25,160,15,5952.168543,1905.374651,251.2056418,35.13284583,702.6188838,724.7958494,551.88,274.1341425,40.76028,1707.505237,346.5049104,4271.874545,738.176,1376.177779,280.9329664,312.3965504,1.752,19473.39082
2019.8304,35,25,160,17.5,5881.735694,2331.22456,250.6091607,35.11841764,702.3589018,673.0870103,551.88,283.8346473,40.76028,1696.919471,345.9501349,4271.874545,738.176,1376.177779,280.9329664,312.3965504,1.752,19774.78812
2019.8304,35,25,160,20,5843.871033,2750.647658,250.9800773,35.12917728,702.0104795,658.3458002,551.88,289.7515449,40.76028,1691.259263,347.1703676,4271.874545,738.176,1376.177779,280.9329664,312.3965504,1.752,20143.11552
2019.8304,35,25,160,22.5,5819.376596,4391.476184,250.6135093,35.11925745,701.937128,652.9690731,551.88,292.1824688,40.76028,1687.623207,346.3520962,4271.874545,738.176,1376.177779,280.9329664,312.3965504,1.752,21751.59964
2019.8304,35,25,160,25,5815.847443,2979.271284,250.6611228,35.11952749,701.7077199,652.2505294,551.88,289.8027634,40.76028,1687.10746,346.3824423,4271.874545,738.176,1376.177779,280.9329664,312.3965504,1.752,20332.10041
2019.8304,45,25,160,15,5952.168543,1905.374651,251.2056418,35.13284583,702.6188838,724.7958494,551.88,274.1341425,40.76028,1707.505237,346.5049104,4271.874545,738.176,1769.37143,280.9329664,312.3965504,1.752,19866.58448
2019.8304,45,25,160,17.5,5881.735694,2331.22456,250.6091607,35.11841764,702.3589018,673.0870103,551.88,283.8346473,40.76028,1696.919471,345.9501349,4271.874545,738.176,1769.37143,280.9329664,312.3965504,1.752,20167.98177
2019.8304,45,25,160,20,5843.871033,2750.647658,250.9800773,35.12917728,702.0104795,658.3458002,551.88,289.7515449,40.76028,1691.259263,347.1703676,4271.874545,738.176,1769.37143,280.9329664,312.3965504,1.752,20536.30917
2019.8304,45,25,160,22.5,5819.376596,4391.476184,250.6135093,35.11925745,701.937128,652.9690731,551.88,292.1824688,40.76028,1687.623207,346.3520962,4271.874545,738.176,1769.37143,280.9329664,312.3965504,1.752,22144.79329
2019.8304,45,25,160,25,5815.847443,2979.271284,250.6611228,35.11952749,701.7077199,652.2505294,551.88,289.8027634,40.76028,1687.10746,346.3824423,4271.874545,738.176,1769.37143,280.9329664,312.3965504,1.752,20725.29406
2019.8304,50,25,160,15,5952.168543,1905.374651,251.2056418,35.13284583,702.6188838,724.7958494,551.88,274.1341425,40.76028,1707.505237,346.5049104,4271.874545,738.176,1965.968256,280.9329664,312.3965504,1.752,20063.1813
2019.8304,50,25,160,17.5,5881.735694,2331.22456,250.6091607,35.11841764,702.3589018,673.0870103,551.88,283.8346473,40.76028,1696.919471,345.9501349,4271.874545,738.176,1965.968256,280.9329664,312.3965504,1.752,20364.5786
2019.8304,50,25,160,20,5843.871033,2750.647658,250.9800773,35.12917728,702.0104795,658.3458002,551.88,289.7515449,40.76028,1691.259263,347.1703676,4271.874545,738.176,1965.968256,280.9329664,312.3965504,1.752,20732.906
2019.8304,50,25,160,22.5,5819.376596,4391.476184,250.6135093,35.11925745,701.937128,652.9690731,551.88,292.1824688,40.76028,1687.623207,346.3520962,4271.874545,738.176,1965.968256,280.9329664,312.3965504,1.752,22341.39012
2019.8304,50,25,160,25,5815.847443,2979.271284,250.6611228,35.11952749,701.7077199,652.2505294,551.88,289.8027634,40.76028,1687.10746,346.3824423,4271.874545,738.176,1965.968256,280.9329664,312.3965504,1.752,20921.89089
2019.8304,57.5,25,160,15,5952.168543,1905.374651,251.2056418,35.13284583,702.6188838,724.7958494,551.88,274.1341425,40.76028,1707.505237,346.5049104,4271.874545,738.176,2260.863494,280.9329664,312.3965504,1.752,20358.07654
2019.8304,57.5,25,160,17.5,5881.735694,2331.22456,250.6091607,35.11841764,702.3589018,673.0870103,551.88,283.8346473,40.76028,1696.919471,345.9501349,4271.874545,738.176,2260.863494,280.9329664,312.3965504,1.752,20659.47383
2019.8304,57.5,25,160,20,5843.871033,2750.647658,250.9800773,35.12917728,702.0104795,658.3458002,551.88,289.7515449,40.76028,1691.259263,347.1703676,4271.874545,738.176,2260.863494,280.9329664,312.3965504,1.752,21027.80124
2019.8304,57.5,25,160,22.5,5819.376596,4391.476184,250.6135093,35.11925745,701.937128,652.9690731,551.88,292.1824688,40.76028,1687.623207,346.3520962,4271.874545,738.176,2260.863494,280.9329664,312.3965504,1.752,22636.28536
2019.8304,57.5,25,160,25,5815.847443,2979.271284,250.6611228,35.11952749,701.7077199,652.2505294,551.88,289.8027634,40.76028,1687.10746,346.3824423,4271.874545,738.176,2260.863494,280.9329664,312.3965504,1.752,21216.78613
2019.8304,60,25,160,15,5952.168543,1905.374651,251.2056418,35.13284583,702.6188838,724.7958494,551.88,274.1341425,40.76028,1707.505237,346.5049104,4271.874545,738.176,2359.161907,280.9329664,312.3965504,1.752,20456.37495
2019.8304,60,25,160,17.5,5881.735694,2331.22456,250.6091607,35.11841764,702.3589018,673.0870103,551.88,283.8346473,40.76028,1696.919471,345.9501349,4271.874545,738.176,2359.161907,280.9329664,312.3965504,1.752,20757.77225
2019.8304,60,25,160,20,5843.871033,2750.647658,250.9800773,35.12917728,702.0104795,658.3458002,551.88,289.7515449,40.76028,1691.259263,347.1703676,4271.874545,738.176,2359.161907,280.9329664,312.3965504,1.752,21126.09965
2019.8304,60,25,160,22.5,5819.376596,4391.476184,250.6135093,35.11925745,701.937128,652.9690731,551.88,292.1824688,40.76028,1687.623207,346.3520962,4271.874545,738.176,2359.161907,280.9329664,312.3965504,1.752,22734.58377
2019.8304,60,25,160,25,5815.847443,2979.271284,250.6611228,35.11952749,701.7077199,652.2505294,551.88,289.8027634,40.76028,1687.10746,346.3824423,4271.874545,738.176,2359.161907,280.9329664,312.3965504,1.752,21315.08454
2019.8304,35,20,85,15,5889.391716,1458.756677,233.5318422,32.9612672,657.8888943,685.3379706,551.88,226.2685438,40.76028,1698.163378,329.6375222,2375.060203,392.156,1376.177779,280.9329664,312.3965504,1.752,16543.05359
2019.8304,35,20,85,17.5,5848.390636,1571.381341,233.7402687,32.96743874,657.9792433,660.9229427,551.88,233.8033656,40.76028,1692.003295,333.5544822,2375.060203,392.156,1376.177779,280.9329664,312.3965504,1.752,16595.85879
2019.8304,35,20,85,20,5828.155228,1491.681753,234.0621166,32.97542484,657.9336401,654.5931413,551.88,234.6180617,40.76028,1688.957098,333.9082692,2375.060203,392.156,1376.177779,280.9329664,312.3965504,1.752,16488.00051
